cl	cluster_id	cluster_label	cluster_color	cluster_pal
4720	2850	2850 APN C1ql4 Glut_1	#026600	#e833db
4721	2851	2851 APN C1ql4 Glut_1	#179972	#b73b1f
4717	2852	2852 APN C1ql4 Glut_1	#829945	#173c84
4718	2853	2853 APN C1ql4 Glut_1	#001199	#3f3b9b
4719	2854	2854 APN C1ql4 Glut_1	#73FF95	#f7cc31
5411	2855	2855 APN C1ql4 Glut_1	#D026FF	#7f4dd1
5409	2856	2856 APN C1ql4 Glut_1	#66662E	#b5151b
4746	2857	2857 PAG-MRN Pou3f1 Glut_1	#996D5C	#e03a56
4747	2858	2858 PAG-MRN Pou3f1 Glut_1	#539945	#79d350
4741	2859	2859 PAG-MRN Pou3f1 Glut_1	#62CC1F	#062460
4744	2860	2860 PAG-MRN Pou3f1 Glut_1	#4300FF	#e057ab
4751	2861	2861 PAG-MRN Pou3f1 Glut_1	#0F2C66	#519610
4750	2862	2862 PAG-MRN Pou3f1 Glut_1	#990089	#ea208f
4752	2863	2863 PAG-MRN Pou3f1 Glut_1	#1F661F	#e0b816
4753	2864	2864 PAG-MRN Pou3f1 Glut_1	#680099	#e4f754
4757	2865	2865 PAG-MRN Pou3f1 Glut_1	#99178E	#d1be14
4758	2866	2866 PAG-MRN Pou3f1 Glut_1	#FF006E	#18c93e
4759	2867	2867 PAG-MRN Pou3f1 Glut_1	#CC771F	#9ce527
4743	2868	2868 PAG-MRN Pou3f1 Glut_2	#005266	#50ebfc
4760	2869	2869 PAG-MRN Pou3f1 Glut_3	#5D660F	#440bc6
4833	2870	2870 PAG-MRN Pou3f1 Glut_4	#795CCC	#024877
4754	2871	2871 PAG-MRN Pou3f1 Glut_4	#665F3D	#cc205f
4755	2872	2872 PAG-MRN Pou3f1 Glut_4	#CC645C	#0486ea
4756	2873	2873 PAG-MRN Pou3f1 Glut_4	#84CC3D	#60d3e0
4695	2874	2874 PAG-MRN Pou3f1 Glut_5	#CC5C80	#ce003a
4742	2875	2875 PAG-MRN Pou3f1 Glut_5	#CDFF99	#32cc1a
4745	2876	2876 PAG-MRN Pou3f1 Glut_5	#661F5D	#8e6afc
4748	2877	2877 PAG-MRN Pou3f1 Glut_5	#CC4200	#1c167a
4749	2878	2878 PAG-MRN Pou3f1 Glut_5	#997400	#2d95b5
4696	2879	2879 PAG-MRN Pou3f1 Glut_6	#7ACCBF	#00f931
4707	2880	2880 PAG-MRN Pou3f1 Glut_6	#2E3E99	#d635b3
4697	2881	2881 PAG-MRN Pou3f1 Glut_6	#E8FF73	#c458e8
4712	2882	2882 PAG-MRN Pou3f1 Glut_6	#660F4C	#65ce37
24680	2883	2883 PAG-MRN Pou3f1 Glut_6	#942E99	#11ed09
4693	2884	2884 MRN Pou3f1 C1ql4 Glut_1	#5CA6CC	#44d657
4698	2885	2885 MRN Pou3f1 C1ql4 Glut_1	#990014	#ff4fa7
4710	2886	2886 MRN Pou3f1 C1ql4 Glut_1	#995C65	#54e23b
24566	2887	2887 MRN Pou3f1 C1ql4 Glut_1	#2E5B66	#271ab2
24573	2888	2888 MRN Pou3f1 C1ql4 Glut_1	#1F664D	#07b595
24574	2889	2889 MRN Pou3f1 C1ql4 Glut_1	#1F2ECC	#a4c631
4513	2890	2890 MRN Pou3f1 C1ql4 Glut_2	#5E6600	#6558c9
24575	2891	2891 MRN Pou3f1 C1ql4 Glut_2	#A4FF99	#4bed1e
24576	2892	2892 MRN Pou3f1 C1ql4 Glut_2	#C2FF4D	#42db27
15026	2893	2893 MRN Pou3f1 C1ql4 Glut_2	#FF9B73	#4239ef
24578	2894	2894 MRN Pou3f1 C1ql4 Glut_2	#4DD1FF	#e256b4
4711	2895	2895 MRN Pou3f1 C1ql4 Glut_3	#7ECC00	#d83687
5408	2896	2896 MRN Pou3f1 C1ql4 Glut_3	#2E3499	#69c92e
4843	2897	2897 PRC-PAG Tcf7l2 Irx2 Glut_1	#997545	#d1614d
4690	2898	2898 PRC-PAG Tcf7l2 Irx2 Glut_1	#44663D	#f26ad0
4708	2899	2899 PRC-PAG Tcf7l2 Irx2 Glut_1	#3D6645	#9fea48
4709	2900	2900 PRC-PAG Tcf7l2 Irx2 Glut_1	#00662A	#5b5bf7
4729	2901	2901 PRC-PAG Tcf7l2 Irx2 Glut_1	#330066	#3756ba
4730	2902	2902 PRC-PAG Tcf7l2 Irx2 Glut_1	#5C6F99	#e436f7
4731	2903	2903 PRC-PAG Tcf7l2 Irx2 Glut_1	#83995C	#b58932
4839	2904	2904 PRC-PAG Tcf7l2 Irx2 Glut_1	#CCB61F	#f44e64
4840	2905	2905 PRC-PAG Tcf7l2 Irx2 Glut_1	#999745	#77c621
4844	2906	2906 PRC-PAG Tcf7l2 Irx2 Glut_1	#664B1F	#2add60
4687	2907	2907 PRC-PAG Tcf7l2 Irx2 Glut_1	#17992F	#fc499f
4703	2908	2908 PRC-PAG Tcf7l2 Irx2 Glut_2	#79CC1F	#04892e
4691	2909	2909 PRC-PAG Tcf7l2 Irx2 Glut_2	#4DD9FF	#6f9b01
4692	2910	2910 PRC-PAG Tcf7l2 Irx2 Glut_2	#00FF30	#e50054
4704	2911	2911 PRC-PAG Tcf7l2 Irx2 Glut_2	#590F66	#38d1b2
4728	2912	2912 PRC-PAG Tcf7l2 Irx2 Glut_2	#FFFA73	#d6f23a
4732	2913	2913 PRC-PAG Tcf7l2 Irx2 Glut_2	#88FF00	#ef58c4
4702	2914	2914 PRC-PAG Tcf7l2 Irx2 Glut_2	#51660F	#0d4b70
5005	2915	2915 PRC-PAG Tcf7l2 Irx2 Glut_2	#FF26F3	#58d3aa
4688	2916	2916 PRC-PAG Tcf7l2 Irx2 Glut_3	#FFD099	#421ff2
4689	2917	2917 PRC-PAG Tcf7l2 Irx2 Glut_3	#C1CC7A	#6fd12e
4714	2918	2918 PRC-PAG Tcf7l2 Irx2 Glut_3	#60661F	#ed44a9
4736	2919	2919 PRC-PAG Tcf7l2 Irx2 Glut_3	#CC5C6C	#5993f7
4694	2920	2920 PRC-PAG Tcf7l2 Irx2 Glut_4	#99F2FF	#744daf
24467	2921	2921 PRC-PAG Tcf7l2 Irx2 Glut_5	#0F6612	#ce5ed6
24472	2922	2922 PRC-PAG Tcf7l2 Irx2 Glut_5	#178E99	#25a8aa
24473	2923	2923 PRC-PAG Tcf7l2 Irx2 Glut_5	#130066	#2e3add
24471	2924	2924 PRC-PAG Tcf7l2 Irx2 Glut_5	#008699	#edbf07
4862	2925	2925 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#CC3D45	#cc16c5
4854	2926	2926 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#991750	#29bc66
4733	2927	2927 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#99FFF3	#127075
4735	2928	2928 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#73ABFF	#e509d6
4738	2929	2929 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#FFAC26	#5129c6
4739	2930	2930 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#CC965C	#9cad1a
4837	2931	2931 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#7A84CC	#ed5c63
4848	2932	2932 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#8E9945	#0945b5
4850	2933	2933 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#5EFF26	#26f2da
4858	2934	2934 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#459973	#a3274c
4766	2935	2935 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#FF269B	#3dd38b
4855	2936	2936 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#1F5C66	#ffd232
4861	2937	2937 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	#663D52	#09126d
4761	2938	2938 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#FF99E1	#d30885
4699	2939	2939 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#660F52	#f246c7
4860	2940	2940 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#2E6666	#8bc906
4789	2941	2941 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#0D6600	#1a9b3c
5140	2942	2942 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#99174A	#d0db59
4767	2943	2943 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#CC4A3D	#0ab245
4776	2944	2944 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#1FCCC2	#c9d358
4791	2945	2945 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_2	#86CC7A	#910824
4770	2946	2946 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#5C74CC	#5f7ffc
4771	2947	2947 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#F0FF26	#dd6191
4779	2948	2948 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#000EFF	#bc3d01
4780	2949	2949 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#B23DCC	#906df9
4782	2950	2950 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#894599	#c36bef
4783	2951	2951 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#4E1F66	#cad644
4786	2952	2952 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#2E997C	#2abc27
4775	2953	2953 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#4DFDFF	#9004e8
4777	2954	2954 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#008D99	#0b1675
4778	2955	2955 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_3	#570F66	#6e16b7
5130	2956	2956 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#661F2A	#52ea33
5131	2957	2957 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#992E2E	#c93249
5132	2958	2958 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#C25CCC	#8c4dcc
5133	2959	2959 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#00FFF9	#dd4204
5135	2960	2960 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#502E66	#8ad856
5138	2961	2961 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#99382E	#e026b8
5144	2962	2962 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#95CC5C	#385f93
5146	2963	2963 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#FFCE73	#e6ea62
5147	2964	2964 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_4	#006661	#ef697d
4773	2965	2965 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#7C995C	#fc1bc0
4769	2966	2966 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#999345	#0eea99
5143	2967	2967 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#662E43	#ff5a35
4794	2968	2968 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#FF99FF	#f4d03d
4772	2969	2969 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#458099	#621a89
4784	2970	2970 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#6B3DCC	#8c45ad
4785	2971	2971 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#FF26E0	#529bc9
4787	2972	2972 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#FF4D58	#ea073f
4790	2973	2973 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_5	#FF99D1	#aafc58
4768	2974	2974 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#26FF8B	#0ea018
4801	2975	2975 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#662C1F	#000a99
4845	2976	2976 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#855CCC	#223191
4846	2977	2977 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#302E66	#11157c
4847	2978	2978 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#FFDD26	#057272
4852	2979	2979 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#176299	#f41b07
4853	2980	2980 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#665300	#bce050
4856	2981	2981 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#FFD999	#3b7fbf
4857	2982	2982 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_6	#CCB95C	#8d5fe2
5134	2983	2983 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7	#FF8526	#45ef43
5136	2984	2984 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7	#992E40	#2d2a91
5137	2985	2985 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7	#FF0D00	#ff1c07
5139	2986	2986 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7	#B35CCC	#d17c5e
5145	2987	2987 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_7	#FFDA73	#884dd1
4792	2988	2988 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8	#52CC1F	#edc361
4793	2989	2989 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8	#992E42	#f4dc50
4796	2990	2990 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8	#3E2E99	#f15eff
4797	2991	2991 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8	#754DFF	#b7ea64
4798	2992	2992 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8	#73FF8F	#213e9e
4799	2993	2993 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8	#9DFF99	#86db62
4800	2994	2994 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_8	#99962E	#ffaf60
4851	2995	2995 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9	#765C99	#ef8467
4762	2996	2996 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9	#605C99	#ce9b25
4763	2997	2997 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9	#2E5F66	#210bc4
4764	2998	2998 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9	#45660F	#c914ba
4765	2999	2999 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_9	#0061CC	#f754b6
4774	3000	3000 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_10	#006633	#7f012d
4795	3001	3001 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_10	#0047FF	#e54420
4727	3002	3002 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_11	#CC401F	#0a9603
4737	3003	3003 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_11	#1F36CC	#c18936
2164	3004	3004 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12	#994700	#e52078
2165	3005	3005 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12	#3D5266	#91c138
2364	3006	3006 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_12	#2E663E	#e5cb09
4527	3007	3007 PAG-SC Pou4f1 Zic1 Glut_1	#994000	#edaa53
4528	3008	3008 PAG-SC Pou4f1 Zic1 Glut_1	#5C6CCC	#f74759
4529	3009	3009 PAG-SC Pou4f1 Zic1 Glut_1	#FF4D68	#fc5bff
4533	3010	3010 PAG-SC Pou4f1 Zic1 Glut_1	#5C9991	#3d15ef
4534	3011	3011 PAG-SC Pou4f1 Zic1 Glut_1	#1E1799	#007265
4543	3012	3012 PAG-SC Pou4f1 Zic1 Glut_1	#665C1F	#f9ab5c
4549	3013	3013 PAG-SC Pou4f1 Zic1 Glut_1	#26FF55	#d32cc0
4572	3014	3014 PAG-SC Pou4f1 Zic1 Glut_1	#965C99	#1ca520
4573	3015	3015 PAG-SC Pou4f1 Zic1 Glut_1	#3ECC1F	#04917c
4524	3016	3016 PAG-SC Pou4f1 Zic1 Glut_1	#DEFF00	#64e258
4535	3017	3017 PAG-SC Pou4f1 Zic1 Glut_1	#7C9900	#8846dd
4517	3018	3018 PAG-SC Pou4f1 Zic1 Glut_1	#51663D	#1b25d6
4646	3019	3019 PAG-SC Pou4f1 Zic1 Glut_1	#663E2E	#c68131
4647	3020	3020 PAG-SC Pou4f1 Zic1 Glut_1	#983DCC	#dd714d
4542	3021	3021 PAG-SC Pou4f1 Zic1 Glut_2	#5C7999	#611587
4545	3022	3022 PAG-SC Pou4f1 Zic1 Glut_2	#4B9917	#e03e77
4550	3023	3023 PAG-SC Pou4f1 Zic1 Glut_2	#00ABCC	#29acd8
4554	3024	3024 PAG-SC Pou4f1 Zic1 Glut_2	#66000D	#bf7911
4555	3025	3025 PAG-SC Pou4f1 Zic1 Glut_2	#523D66	#18b29b
4556	3026	3026 PAG-SC Pou4f1 Zic1 Glut_2	#2F2E66	#34c140
4574	3027	3027 PAG-SC Pou4f1 Zic1 Glut_2	#99965C	#e5507a
4544	3028	3028 PAG-SC Pou4f1 Zic1 Glut_2	#66562E	#acd35f
4547	3029	3029 PAG-SC Pou4f1 Zic1 Glut_2	#26F9FF	#3ceac2
4548	3030	3030 PAG-SC Pou4f1 Zic1 Glut_2	#995C2E	#31f752
4552	3031	3031 PAG-SC Pou4f1 Zic1 Glut_2	#B9CC00	#a5c908
4553	3032	3032 PAG-SC Pou4f1 Zic1 Glut_2	#4DFF90	#4edbcd
4575	3033	3033 PAG-SC Pou4f1 Zic1 Glut_2	#91CC7A	#9b4cc9
4546	3034	3034 PAG-SC Pou4f1 Zic1 Glut_2	#720099	#4054ed
4519	3035	3035 PAG-SC Pou4f1 Zic1 Glut_3	#1FCC8F	#594caa
4520	3036	3036 PAG-SC Pou4f1 Zic1 Glut_3	#5C6C99	#00b58a
4521	3037	3037 PAG-SC Pou4f1 Zic1 Glut_3	#C699FF	#0b8c43
4522	3038	3038 PAG-SC Pou4f1 Zic1 Glut_3	#2F26FF	#1081ba
4523	3039	3039 PAG-SC Pou4f1 Zic1 Glut_3	#00994B	#5c99e0
4526	3040	3040 PAG-MRN Tfap2b Glut_1	#37661F	#7a5ae2
4481	3041	3041 PAG-MRN Tfap2b Glut_1	#FF00BF	#ed8f31
4482	3042	3042 PAG-MRN Tfap2b Glut_1	#26FFAD	#db4c8c
4485	3043	3043 PAG-MRN Tfap2b Glut_1	#331F66	#6b05aa
4486	3044	3044 PAG-MRN Tfap2b Glut_1	#CCB500	#30c122
4487	3045	3045 PAG-MRN Tfap2b Glut_1	#00662C	#d8c234
4490	3046	3046 PAG-MRN Tfap2b Glut_1	#995C96	#27910a
4502	3047	3047 PAG-MRN Tfap2b Glut_1	#90992E	#f26a4f
4508	3048	3048 PAG-MRN Tfap2b Glut_1	#3D5DCC	#40c458
4509	3049	3049 PAG-MRN Tfap2b Glut_1	#B1CC3D	#0c4a9b
4473	3050	3050 PAG-MRN Tfap2b Glut_1	#CC4700	#009182
4475	3051	3051 PAG-MRN Tfap2b Glut_1	#E9FF99	#6292e0
4484	3052	3052 PAG-MRN Tfap2b Glut_1	#AFCC5C	#ce1ca5
4491	3053	3053 PAG-MRN Tfap2b Glut_1	#995C70	#3886aa
4501	3054	3054 PAG-MRN Tfap2b Glut_1	#4DFFE8	#ef4793
4503	3055	3055 PAG-MRN Tfap2b Glut_1	#00CC08	#89c413
4531	3056	3056 PAG-MRN Tfap2b Glut_1	#24661F	#66d633
4536	3057	3057 PAG-MRN Tfap2b Glut_1	#FF4526	#e25ac9
4537	3058	3058 PAG-MRN Tfap2b Glut_1	#009900	#71f24d
4538	3059	3059 PAG-MRN Tfap2b Glut_1	#63CC5C	#e25ab1
4539	3060	3060 PAG-MRN Tfap2b Glut_1	#456F99	#4b54bc
4964	3061	3061 PAG-MRN Tfap2b Glut_1	#63FF26	#c96f4c
4479	3062	3062 PAG-MRN Tfap2b Glut_1	#73FF99	#763ad1
4480	3063	3063 PAG-MRN Tfap2b Glut_1	#48661F	#eae73a
4488	3064	3064 PAG-MRN Tfap2b Glut_1	#992E8F	#a560d6
4506	3065	3065 PAG-MRN Tfap2b Glut_1	#994558	#f2414d
4525	3066	3066 PAG-MRN Tfap2b Glut_1	#4D79FF	#57f9e6
4530	3067	3067 PAG-MRN Tfap2b Glut_1	#1F00CC	#1d66f7
4470	3068	3068 PAG-MRN Tfap2b Glut_1	#996045	#dd18cd
4472	3069	3069 PAG-MRN Tfap2b Glut_1	#1F6641	#bc0d7f
4489	3070	3070 PAG-MRN Tfap2b Glut_1	#CC9100	#ea4c44
4514	3071	3071 PAG-MRN Tfap2b Glut_1	#724599	#21ffc3
4495	3072	3072 PAG-MRN Tfap2b Glut_2	#3D6665	#44e2a0
4510	3073	3073 PAG-MRN Tfap2b Glut_2	#93FF00	#c311db
4511	3074	3074 PAG-MRN Tfap2b Glut_2	#000866	#4f0c87
4515	3075	3075 PAG-MRN Tfap2b Glut_2	#66633D	#0c47ad
4516	3076	3076 PAG-MRN Tfap2b Glut_2	#3C661F	#f7d76c
4471	3077	3077 PAG Pou4f1 Bnc2 Glut_1	#DDFF99	#2c46c9
4477	3078	3078 PAG Pou4f1 Bnc2 Glut_1	#A83DCC	#fc6d20
4496	3079	3079 PAG Pou4f1 Bnc2 Glut_1	#662E47	#cc4f3f
4498	3080	3080 PAG Pou4f1 Bnc2 Glut_1	#457999	#2c7a99
4499	3081	3081 PAG Pou4f1 Bnc2 Glut_1	#B37ACC	#70e9f9
4504	3082	3082 PAG Pou4f1 Bnc2 Glut_1	#CC7F1F	#d6c740
4512	3083	3083 PAG Pou4f1 Bnc2 Glut_1	#A95CCC	#d345ef
4483	3084	3084 PAG Pou4f1 Bnc2 Glut_1	#996845	#eac360
4497	3085	3085 PAG Pou4f1 Bnc2 Glut_1	#48663D	#47b3cc
4500	3086	3086 PAG Pou4f1 Bnc2 Glut_1	#3D3E66	#ed689f
4507	3087	3087 PAG Pou4f1 Bnc2 Glut_1	#530099	#13a052
4474	3088	3088 PAG Pou4f1 Bnc2 Glut_2	#56661F	#5a70dd
4476	3089	3089 PAG Pou4f1 Bnc2 Glut_2	#179940	#3fff89
4492	3090	3090 PAG Pou4f1 Bnc2 Glut_2	#310066	#47d8b6
4493	3091	3091 PAG Pou4f1 Bnc2 Glut_2	#A9FF99	#dd7b18
4494	3092	3092 PAG Pou4f1 Bnc2 Glut_2	#3DCC47	#ef6beb
4505	3093	3093 PAG Pou4f1 Bnc2 Glut_2	#C8CC5C	#cd36f7
4597	3094	3094 PAG Pou4f1 Bnc2 Glut_2	#1F0066	#9ebc18
4598	3095	3095 PAG Pou4f1 Bnc2 Glut_2	#FF00E7	#0d8480
4599	3096	3096 PAG Pou4f1 Bnc2 Glut_2	#89CC1F	#de07ff
4601	3097	3097 PAG Pou4f1 Bnc2 Glut_2	#5C9997	#6726ff
4602	3098	3098 PAG Pou4f1 Bnc2 Glut_2	#7ACCC1	#5b46fc
4622	3099	3099 PAG Pou4f1 Ebf2 Glut_1	#5400FF	#e01d61
4623	3100	3100 PAG Pou4f1 Ebf2 Glut_1	#1F49CC	#2616ff
4625	3101	3101 PAG Pou4f1 Ebf2 Glut_1	#005966	#13931d
4626	3102	3102 PAG Pou4f1 Ebf2 Glut_1	#991791	#3eccd6
4627	3103	3103 PAG Pou4f1 Ebf2 Glut_1	#443DCC	#2530c6
4637	3104	3104 PAG Pou4f1 Ebf2 Glut_1	#1FA7CC	#38bf33
4638	3105	3105 PAG Pou4f1 Ebf2 Glut_1	#992500	#e554b2
4639	3106	3106 PAG Pou4f1 Ebf2 Glut_1	#AACC3D	#0a45db
4645	3107	3107 PAG Pou4f1 Ebf2 Glut_1	#641799	#50d364
4644	3108	3108 PAG Pou4f1 Ebf2 Glut_1	#179960	#3cea8b
4607	3109	3109 PAG Pou4f1 Ebf2 Glut_2	#0046CC	#136484
4629	3110	3110 PAG Pou4f1 Ebf2 Glut_2	#CC5C1F	#7bce48
4630	3111	3111 PAG Pou4f1 Ebf2 Glut_2	#2E9979	#0a5899
4631	3112	3112 PAG Pou4f1 Ebf2 Glut_2	#66001D	#4940c4
4632	3113	3113 PAG Pou4f1 Ebf2 Glut_2	#660F31	#4de293
4633	3114	3114 PAG Pou4f1 Ebf2 Glut_2	#009937	#51f796
4635	3115	3115 PAG Pou4f1 Ebf2 Glut_2	#2E665B	#25c6ce
4636	3116	3116 PAG Pou4f1 Ebf2 Glut_2	#43FF00	#22acc1
4641	3117	3117 PAG Pou4f1 Ebf2 Glut_2	#FFF44D	#b84df2
4603	3118	3118 PAG Pou4f1 Ebf2 Glut_3	#4DFFD0	#ea7a46
4606	3119	3119 PAG Pou4f1 Ebf2 Glut_3	#66652E	#dd37d5
4612	3120	3120 PAG Pou4f1 Ebf2 Glut_3	#660034	#23dd71
4618	3121	3121 PAG Pou4f1 Ebf2 Glut_3	#CC008E	#fcbe20
4619	3122	3122 PAG Pou4f1 Ebf2 Glut_3	#17994F	#c92294
4640	3123	3123 PAG Pou4f1 Ebf2 Glut_3	#4DA9FF	#ea7917
4624	3124	3124 PAG Pou4f1 Ebf2 Glut_4	#5C9998	#a7d648
4604	3125	3125 PAG Pou4f1 Ebf2 Glut_4	#7100FF	#144dc9
4610	3126	3126 PAG Pou4f1 Ebf2 Glut_4	#7ACC8F	#e87a5f
4611	3127	3127 PAG Pou4f1 Ebf2 Glut_4	#00CC3A	#b4c94a
4615	3128	3128 PAG Pou4f1 Ebf2 Glut_4	#94CC3D	#f920d9
4616	3129	3129 PAG Pou4f1 Ebf2 Glut_4	#99C4FF	#ccdd58
4617	3130	3130 PAG Pou4f1 Ebf2 Glut_4	#5C663D	#d46ffc
4628	3131	3131 PAG Pou4f1 Ebf2 Glut_4	#764599	#3dede7
4608	3132	3132 PAG Pou4f1 Ebf2 Glut_5	#000ECC	#69aa1e
4634	3133	3133 PAG Pou4f1 Ebf2 Glut_5	#4DFF80	#4fefc4
4609	3134	3134 PAG Pou4f1 Ebf2 Glut_6	#B05CCC	#8c2702
4613	3135	3135 PAG Pou4f1 Ebf2 Glut_6	#CCC17A	#d331d6
4614	3136	3136 PAG Pou4f1 Ebf2 Glut_6	#562E66	#ff7275
4620	3137	3137 PAG Pou4f1 Ebf2 Glut_6	#FF99CA	#2c4bba
4605	3138	3138 PAG Pou4f1 Ebf2 Glut_7	#CC6B5C	#cf30dd
4621	3139	3139 PAG Pou4f1 Ebf2 Glut_7	#CF73FF	#c46548
4642	3140	3140 PAG Pou4f1 Ebf2 Glut_7	#5CCCAD	#1e5c8c
4643	3141	3141 PAG Pou4f1 Ebf2 Glut_7	#6C992E	#f2cf68
4600	3142	3142 PAG Pou4f1 Ebf2 Glut_8	#2E9958	#a03c1b
4668	3143	3143 PAG Pou4f2 Glut_1	#66660F	#0eaf59
4669	3144	3144 PAG Pou4f2 Glut_1	#CC7AAA	#5c6ddb
4670	3145	3145 PAG Pou4f2 Glut_1	#FF99F4	#ca4ed8
4672	3146	3146 PAG Pou4f2 Glut_1	#1F45CC	#c403c1
4674	3147	3147 PAG Pou4f2 Glut_1	#663A2E	#54f269
4680	3148	3148 PAG Pou4f2 Glut_1	#3A9917	#412891
4681	3149	3149 PAG Pou4f2 Glut_1	#0030FF	#b731ce
